data,label,char_count,word_count,has_emoji,has_link,has_english,has_science,clean,clean_word_count
به خاطر پیشرفت خودت جشن بگیر، حتی اگر کوچک باشد.,Motivational,48,10,False,False,False,False,به خاطر پیشرفت خودت جشن بگیر، حتی اگر کوچک باشد.,10
انگیزه از درون تو می‌آید، نه از بیرون.,Motivational,38,8,False,False,False,False,انگیزه از درون تو می‌آید، نه از بیرون.,8
تو برای موفقیت ساخته شده‌ای.,Motivational,28,5,False,False,False,False,تو برای موفقیت ساخته شده‌ای.,5
هر روز باید بهترین تلاش خودت را انجام بدهی.,Motivational,43,9,False,False,False,False,هر روز باید بهترین تلاش خودت را انجام بدهی.,9
قرار نیست کامل باشی؛ کافی است متعهد باشی.,Motivational,41,8,False,False,False,False,قرار نیست کامل باشی؛ کافی است متعهد باشی.,8
از هر فرصت برای رشد استفاده کن.,Motivational,31,7,False,False,False,False,از هر فرصت برای رشد استفاده کن.,7
باورهای مثبت آینده را می‌سازند.,Motivational,31,5,False,False,False,False,باورهای مثبت آینده را می‌سازند.,5
از سختی‌ها درس بگیر، نه اینکه عقب‌نشینی کنی.,Motivational,44,8,False,False,False,False,از سختی‌ها درس بگیر، نه اینکه عقب‌نشینی کنی.,8
خودت را قانع کن که توانایی انجامش را داری.,Motivational,42,9,False,False,False,False,خودت را قانع کن که توانایی انجامش را داری.,9
رویاها زمانی به واقعیت تبدیل می‌شوند که برایشان تلاش کنی.,Motivational,57,10,False,False,False,False,رویاها زمانی به واقعیت تبدیل می‌شوند که برایشان تلاش کنی.,10
تلاش امروز تو سرمایه فرداست.,Motivational,28,5,False,False,False,False,تلاش امروز تو سرمایه فرداست.,5
اگر می‌خواهی موفق شوی، باید اول به خودت ایمان بیاوری.,Motivational,53,10,False,False,False,False,اگر می‌خواهی موفق شوی، باید اول به خودت ایمان بیاوری.,10
موفقیت با استمرار ساخته می‌شود، نه با عجله.,Motivational,43,8,False,False,False,False,موفقیت با استمرار ساخته می‌شود، نه با عجله.,8
در لحظات سخت، شخصیت واقعی ساخته می‌شود.,Motivational,39,7,False,False,False,False,در لحظات سخت، شخصیت واقعی ساخته می‌شود.,7
هیچ چیز ارزشمند آسان به دست نمی‌آید.,Motivational,36,7,False,False,False,False,هیچ چیز ارزشمند آسان به دست نمی‌آید.,7
ذهن مثبت می‌تواند یک روز سخت را زیبا کند.,Motivational,41,9,False,False,False,False,ذهن مثبت می‌تواند یک روز سخت را زیبا کند.,9
اگر اشتباه کردی، دوباره و بهتر شروع کن.,Motivational,39,8,False,False,False,False,اگر اشتباه کردی، دوباره و بهتر شروع کن.,8
برای رسیدن به خواسته‌هایت باید قدم برداری، نه فقط آرزو کنی.,Motivational,59,11,False,False,False,False,برای رسیدن به خواسته‌هایت باید قدم برداری، نه فقط آرزو کنی.,11
تغییرات کوچک در طول زمان نتایج بزرگی می‌سازند.,Motivational,46,8,False,False,False,False,تغییرات کوچک در طول زمان نتایج بزرگی می‌سازند.,8
فقط کسی که ادامه می‌دهد، به مقصد می‌رسد.,Motivational,40,8,False,False,False,False,فقط کسی که ادامه می‌دهد، به مقصد می‌رسد.,8
عادات خوب، آینده روشن می‌سازند.,Motivational,31,5,False,False,False,False,عادات خوب، آینده روشن می‌سازند.,5
تو از چیزی که فکر می‌کنی قوی‌تری.,Motivational,33,7,False,False,False,False,تو از چیزی که فکر می‌کنی قوی‌تری.,7
هر کس در مسیر خودش رشد می‌کند؛ مقایسه نکن.,Motivational,42,9,False,False,False,False,هر کس در مسیر خودش رشد می‌کند؛ مقایسه نکن.,9
رویا برای دیدن است و تلاش برای رسیدن.,Motivational,37,8,False,False,False,False,رویا برای دیدن است و تلاش برای رسیدن.,8
شکست‌های کوچک تو را برای پیروزی‌های بزرگ آماده می‌کنند.,Motivational,55,9,False,False,False,False,شکست‌های کوچک تو را برای پیروزی‌های بزرگ آماده می‌کنند.,9
ذهن قوی از دل سختی‌ها ساخته می‌شود.,Motivational,35,7,False,False,False,False,ذهن قوی از دل سختی‌ها ساخته می‌شود.,7
مسیر طولانی با قدم‌های پیوسته طی می‌شود.,Motivational,40,7,False,False,False,False,مسیر طولانی با قدم‌های پیوسته طی می‌شود.,7
خودت قهرمان داستان زندگی‌ات هستی.,Motivational,33,5,False,False,False,False,خودت قهرمان داستان زندگی‌ات هستی.,5
وقتی ناامید شدی، بدان که اتفاق خوب در راه است.,Motivational,46,10,False,False,False,False,وقتی ناامید شدی، بدان که اتفاق خوب در راه است.,10
هر چقدر تلاش کنی، همان‌قدر بیشتر خوش‌شانس می‌شوی.,Motivational,49,8,False,False,False,False,هر چقدر تلاش کنی، همان‌قدر بیشتر خوش‌شانس می‌شوی.,8
تو لایق بهترین‌ها هستی.,Motivational,23,4,False,False,False,False,تو لایق بهترین‌ها هستی.,4
برای رسیدن به هدف باید انتخاب‌های سختی بکنی.,Motivational,44,8,False,False,False,False,برای رسیدن به هدف باید انتخاب‌های سختی بکنی.,8
آرام جلو برو، اما هیچ‌وقت دست نکش.,Motivational,34,7,False,False,False,False,آرام جلو برو، اما هیچ‌وقت دست نکش.,7
تلاش مداوم مهم‌تر از انگیزه زودگذر است.,Motivational,39,7,False,False,False,False,تلاش مداوم مهم‌تر از انگیزه زودگذر است.,7
تو توان انجام کارهای سخت را داری.,Motivational,33,7,False,False,False,False,تو توان انجام کارهای سخت را داری.,7
اگر امروز تلاشت را بیشتر کنی، فردا نتیجه‌اش را می‌بینی.,Motivational,55,10,False,False,False,False,اگر امروز تلاشت را بیشتر کنی، فردا نتیجه‌اش را می‌بینی.,10
هدف داشتن یعنی مسیر داشتن.,Motivational,26,5,False,False,False,False,هدف داشتن یعنی مسیر داشتن.,5
از روزهای بد درس بگیر و در روزهای خوب جشن بگیر.,Motivational,47,11,False,False,False,False,از روزهای بد درس بگیر و در روزهای خوب جشن بگیر.,11
ذهن تو قدرت خلق آینده‌ات را دارد.,Motivational,33,7,False,False,False,False,ذهن تو قدرت خلق آینده‌ات را دارد.,7
منتظر معجزه نباش؛ خودت معجزه بساز.,Motivational,34,6,False,False,False,False,منتظر معجزه نباش؛ خودت معجزه بساز.,6
هر کاری شدنی است اگر آن را به بخش‌های کوچک تقسیم کنی.,Motivational,53,12,False,False,False,False,هر کاری شدنی است اگر آن را به بخش‌های کوچک تقسیم کنی.,12
اعتمادبه‌نفس یعنی شروع کردن حتی وقتی مطمئن نیستی.,Motivational,49,8,False,False,False,False,اعتمادبه‌نفس یعنی شروع کردن حتی وقتی مطمئن نیستی.,8
با پشتکار می‌توانی کوه‌ها را جابه‌جا کنی.,Motivational,41,7,False,False,False,False,با پشتکار می‌توانی کوه‌ها را جابه‌جا کنی.,7
آینده در دستان کسی است که امروز تلاش می‌کند.,Motivational,44,9,False,False,False,False,آینده در دستان کسی است که امروز تلاش می‌کند.,9
تو مسئول ساختن نسخه بهتر خودت هستی.,Motivational,35,7,False,False,False,False,تو مسئول ساختن نسخه بهتر خودت هستی.,7
همیشه از خودت بپرس امروز چه کاری تو را به هدفت نزدیک‌تر می‌کند.,Motivational,63,13,False,False,False,False,همیشه از خودت بپرس امروز چه کاری تو را به هدفت نزدیک‌تر می‌کند.,13
تلاش کن تا فردا بابت امروزت به خودت افتخار کنی.,Motivational,47,10,False,False,False,False,تلاش کن تا فردا بابت امروزت به خودت افتخار کنی.,10
ترس را کنار بگذار؛ اولین قدم را بردار.,Motivational,38,8,False,False,False,False,ترس را کنار بگذار؛ اولین قدم را بردار.,8
رویاهایت ارزش جنگیدن دارند.,Motivational,27,4,False,False,False,False,رویاهایت ارزش جنگیدن دارند.,4
موفقیت بدون نظم ممکن نیست.,Motivational,26,5,False,False,False,False,موفقیت بدون نظم ممکن نیست.,5
هر روز حتی پنج دقیقه برای هدفت وقت بگذار.,Motivational,41,9,False,False,False,False,هر روز حتی پنج دقیقه برای هدفت وقت بگذار.,9
برای ساختن زندگی بهتر باید خودت را به چالش بکشی.,Motivational,48,10,False,False,False,False,برای ساختن زندگی بهتر باید خودت را به چالش بکشی.,10
